order_id,customer_id,order_date,ship_date,ship_mode,product_id,product_name,division,sales,units,gross_profit,unit_price,cost,target
US-2021-115336-CHO-NUT-13000,115336,18-11-2021,18-05-2027,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,17.45,5,12.45,3.49,5,27000
US-2022-111234-CHO-NUT-13000,111234,18-02-2022,15-08-2027,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,10.47,3,7.47,3.49,3,27000
US-2022-158323-CHO-NUT-13000,158323,30-11-2022,25-05-2028,First Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,6.98,2,4.98,3.49,2,27000
US-2024-155425-CHO-TRI-54000,155425,10-11-2024,04-05-2030,First Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,15,4,9.8,3.75,5.2,27000
US-2024-155425-CHO-MIL-31000,155425,10-11-2024,04-05-2030,First Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,45.5,14,29.54,3.25,15.96,27000
US-2024-155425-CHO-TRI-54000,155425,10-11-2024,04-05-2030,First Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,22.5,6,14.7,3.75,7.8,27000
US-2024-155425-CHO-NUT-13000,155425,10-11-2024,04-05-2030,First Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,6.98,2,4.98,3.49,2,27000
US-2024-155425-CHO-TRI-54000,155425,10-11-2024,04-05-2030,First Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,7.5,2,4.9,3.75,2.6,27000
US-2021-129924-CHO-FUD-51000,129924,12-07-2021,07-01-2027,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,10.8,3,7.2,3.6,3.6,27000
US-2021-129924-CHO-FUD-51000,129924,12-07-2021,07-01-2027,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,7.2,2,4.8,3.6,2.4,27000
US-2023-144400-CHO-SCR-58000,144400,23-02-2023,19-08-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2024-158218-CHO-MIL-31000,158218,12-05-2024,05-11-2029,Second Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,13,4,8.44,3.25,4.56,27000
US-2024-158218-CHO-FUD-51000,158218,12-05-2024,05-11-2029,Second Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,18,5,12,3.6,6,27000
US-2021-167262-CHO-FUD-51000,167262,31-10-2021,26-04-2027,Second Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,28.8,8,19.2,3.6,9.6,27000
US-2022-106495-CHO-TRI-54000,106495,15-06-2022,08-12-2027,First Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,3.75,1,2.45,3.75,1.3,27000
US-2022-164441-CHO-SCR-58000,164441,08-11-2022,05-05-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,39.6,11,27.5,3.6,12.1,27000
US-2022-164441-CHO-SCR-58000,164441,08-11-2022,05-05-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2023-116232-CHO-FUD-51000,116232,22-09-2023,18-03-2029,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,32.4,9,21.6,3.6,10.8,27000
US-2023-116232-CHO-MIL-31000,116232,22-09-2023,18-03-2029,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2023-163573-CHO-NUT-13000,163573,24-11-2023,19-05-2029,First Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,17.45,5,12.45,3.49,5,27000
US-2024-141789-CHO-FUD-51000,141789,03-10-2024,29-03-2030,First Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,7.2,2,4.8,3.6,2.4,27000
US-2024-158729-CHO-NUT-13000,158729,19-12-2024,13-06-2030,First Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,6.98,2,4.98,3.49,2,27000
US-2022-100734-CHO-TRI-54000,100734,15-09-2022,12-03-2028,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,15,4,9.8,3.75,5.2,27000
US-2022-100734-CHO-MIL-31000,100734,15-09-2022,12-03-2028,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2024-136007-CHO-SCR-58000,136007,23-02-2024,23-08-2029,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,18,5,12.5,3.6,5.5,27000
US-2024-136007-CHO-TRI-54000,136007,23-02-2024,23-08-2029,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,18.75,5,12.25,3.75,6.5,27000
US-2024-101637-CHO-TRI-54000,101637,24-03-2024,15-09-2029,Same Day,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,7.5,2,4.9,3.75,2.6,27000
US-2024-157987-CHO-FUD-51000,157987,02-09-2024,27-02-2030,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,18,5,12,3.6,6,27000
US-2024-157987-CHO-NUT-13000,157987,02-09-2024,27-02-2030,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,6.98,2,4.98,3.49,2,27000
US-2024-157987-CHO-MIL-31000,157987,02-09-2024,27-02-2030,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,3.25,1,2.11,3.25,1.14,27000
US-2024-157987-CHO-NUT-13000,157987,02-09-2024,27-02-2030,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,3.49,1,2.49,3.49,1,27000
US-2024-157987-CHO-MIL-31000,157987,02-09-2024,27-02-2030,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2024-157987-CHO-NUT-13000,157987,02-09-2024,27-02-2030,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,10.47,3,7.47,3.49,3,27000
US-2024-157987-CHO-NUT-13000,157987,02-09-2024,27-02-2030,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,27.92,8,19.92,3.49,8,27000
US-2024-157987-CHO-MIL-31000,157987,02-09-2024,27-02-2030,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,19.5,6,12.66,3.25,6.84,27000
US-2024-157987-CHO-SCR-58000,157987,02-09-2024,27-02-2030,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,14.4,4,10,3.6,4.4,27000
US-2024-157987-CHO-NUT-13000,157987,02-09-2024,27-02-2030,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,10.47,3,7.47,3.49,3,27000
US-2024-157987-CHO-FUD-51000,157987,02-09-2024,27-02-2030,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,7.2,2,4.8,3.6,2.4,27000
US-2024-157987-CHO-SCR-58000,157987,02-09-2024,27-02-2030,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2024-169411-CHO-NUT-13000,169411,24-12-2024,21-06-2030,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,3.49,1,2.49,3.49,1,27000
US-2021-122021-CHO-SCR-58000,122021,15-10-2021,09-04-2027,First Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,7.2,2,5,3.6,2.2,27000
US-2021-122021-CHO-FUD-51000,122021,15-10-2021,09-04-2027,First Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,7.2,2,4.8,3.6,2.4,27000
US-2023-134544-CHO-MIL-31000,134544,17-03-2023,08-09-2028,Second Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2023-161928-CHO-FUD-51000,161928,27-06-2023,19-12-2028,Second Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,7.2,2,4.8,3.6,2.4,27000
US-2023-158617-CHO-TRI-54000,158617,22-09-2023,20-03-2029,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,22.5,6,14.7,3.75,7.8,27000
US-2024-135650-CHO-TRI-54000,135650,23-03-2024,17-09-2029,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,7.5,2,4.9,3.75,2.6,27000
US-2021-128062-CHO-SCR-58000,128062,19-11-2021,15-05-2027,Second Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,3.6,1,2.5,3.6,1.1,27000
US-2021-152030-CHO-SCR-58000,152030,26-12-2021,20-06-2027,Second Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2022-120439-CHO-SCR-58000,120439,14-06-2022,09-12-2027,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,21.6,6,15,3.6,6.6,27000
US-2022-124268-CHO-NUT-13000,124268,04-07-2022,29-12-2027,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,10.47,3,7.47,3.49,3,27000
US-2024-127432-CHO-SCR-58000,127432,22-01-2024,19-07-2029,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,7.2,2,5,3.6,2.2,27000
US-2024-127432-CHO-TRI-54000,127432,22-01-2024,19-07-2029,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,11.25,3,7.35,3.75,3.9,27000
US-2024-127432-CHO-SCR-58000,127432,22-01-2024,19-07-2029,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2024-127432-CHO-TRI-54000,127432,22-01-2024,19-07-2029,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,18.75,5,12.25,3.75,6.5,27000
US-2024-136784-CHO-FUD-51000,136784,30-04-2024,26-10-2029,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,14.4,4,9.6,3.6,4.8,27000
US-2024-160416-CHO-TRI-54000,160416,13-11-2024,11-05-2030,Second Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,15,4,9.8,3.75,5.2,27000
US-2024-143245-CHO-NUT-13000,143245,01-12-2024,29-05-2030,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,10.47,3,7.47,3.49,3,27000
US-2024-143245-CHO-FUD-51000,143245,01-12-2024,29-05-2030,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,10.8,3,7.2,3.6,3.6,27000
US-2022-168634-CHO-TRI-54000,168634,06-12-2022,02-06-2028,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,7.5,2,4.9,3.75,2.6,27000
US-2023-126270-CHO-SCR-58000,126270,23-04-2023,17-10-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,25.2,7,17.5,3.6,7.7,27000
US-2023-126270-CHO-SCR-58000,126270,23-04-2023,17-10-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2023-139234-CHO-FUD-51000,139234,06-05-2023,30-10-2028,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,7.2,2,4.8,3.6,2.4,27000
US-2023-139234-CHO-NUT-13000,139234,06-05-2023,30-10-2028,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,6.98,2,4.98,3.49,2,27000
US-2023-146934-CHO-TRI-54000,146934,22-05-2023,16-11-2028,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,7.5,2,4.9,3.75,2.6,27000
US-2023-146934-CHO-NUT-13000,146934,22-05-2023,16-11-2028,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,13.96,4,9.96,3.49,4,27000
US-2023-146934-CHO-SCR-58000,146934,22-05-2023,16-11-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,21.6,6,15,3.6,6.6,27000
US-2023-146934-CHO-MIL-31000,146934,22-05-2023,16-11-2028,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,16.25,5,10.55,3.25,5.7,27000
US-2023-146934-CHO-TRI-54000,146934,22-05-2023,16-11-2028,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,7.5,2,4.9,3.75,2.6,27000
US-2023-146934-CHO-SCR-58000,146934,22-05-2023,16-11-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,18,5,12.5,3.6,5.5,27000
US-2024-125269-CHO-FUD-51000,125269,24-04-2024,21-10-2029,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,18,5,12,3.6,6,27000
US-2024-125269-CHO-MIL-31000,125269,24-04-2024,21-10-2029,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,3.25,1,2.11,3.25,1.14,27000
US-2024-167871-CHO-TRI-54000,167871,18-11-2024,16-05-2030,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,3.75,1,2.45,3.75,1.3,27000
US-2024-167871-CHO-SCR-58000,167871,18-11-2024,16-05-2030,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,3.6,1,2.5,3.6,1.1,27000
US-2024-139969-CHO-MIL-31000,139969,19-11-2024,19-05-2030,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,9.75,3,6.33,3.25,3.42,27000
US-2021-114181-CHO-TRI-54000,114181,10-05-2021,04-11-2026,Second Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,26.25,7,17.15,3.75,9.1,27000
US-2021-114181-CHO-SCR-58000,114181,10-05-2021,04-11-2026,Second Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,18,5,12.5,3.6,5.5,27000
US-2021-103702-CHO-TRI-54000,103702,12-09-2021,10-03-2027,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,26.25,7,17.15,3.75,9.1,27000
US-2022-114300-CHO-TRI-54000,114300,13-10-2022,08-04-2028,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,11.25,3,7.35,3.75,3.9,27000
US-2022-114300-CHO-TRI-54000,114300,13-10-2022,08-04-2028,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,26.25,7,17.15,3.75,9.1,27000
US-2023-115588-CHO-MIL-31000,115588,10-11-2023,04-05-2029,Second Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,9.75,3,6.33,3.25,3.42,27000
US-2023-115588-CHO-SCR-58000,115588,10-11-2023,04-05-2029,Second Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,18,5,12.5,3.6,5.5,27000
US-2021-167164-CHO-FUD-51000,167164,13-05-2021,05-11-2026,Second Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,7.2,2,4.8,3.6,2.4,27000
US-2021-103058-CHO-TRI-54000,103058,23-07-2021,14-01-2027,First Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,7.5,2,4.9,3.75,2.6,27000
CA-2021-153738-CHO-SCR-58000,153738,20-09-2021,15-03-2027,First Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,21.6,6,15,3.6,6.6,27000
US-2022-153738-CHO-SCR-58000,153738,20-09-2022,14-03-2028,First Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,21.6,6,15,3.6,6.6,27000
CA-2022-153738-CHO-SCR-58000,153738,20-09-2022,14-03-2028,First Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,7.2,2,5,3.6,2.2,27000
US-2023-105732-CHO-TRI-54000,105732,13-09-2023,10-03-2029,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,52.5,14,34.3,3.75,18.2,27000
US-2023-105732-CHO-NUT-13000,105732,13-09-2023,10-03-2029,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,6.98,2,4.98,3.49,2,27000
US-2023-105732-CHO-SCR-58000,105732,13-09-2023,10-03-2029,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,18,5,12.5,3.6,5.5,27000
US-2023-105732-CHO-NUT-13000,105732,13-09-2023,10-03-2029,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,10.47,3,7.47,3.49,3,27000
US-2023-105732-CHO-SCR-58000,105732,13-09-2023,10-03-2029,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2023-105732-CHO-MIL-31000,105732,13-09-2023,10-03-2029,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,9.75,3,6.33,3.25,3.42,27000
US-2023-105732-CHO-TRI-54000,105732,13-09-2023,10-03-2029,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,22.5,6,14.7,3.75,7.8,27000
US-2023-105732-CHO-FUD-51000,105732,13-09-2023,10-03-2029,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,7.2,2,4.8,3.6,2.4,27000
US-2023-105732-CHO-TRI-54000,105732,13-09-2023,10-03-2029,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,18.75,5,12.25,3.75,6.5,27000
US-2023-105732-CHO-SCR-58000,105732,13-09-2023,10-03-2029,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
CA-2023-153738-CHO-SCR-58000,153738,20-09-2023,14-03-2029,First Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,21.6,6,15,3.6,6.6,27000
US-2024-139416-CHO-MIL-31000,139416,27-03-2024,19-09-2029,Second Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
CA-2024-153738-CHO-SCR-58000,153738,20-09-2024,15-03-2030,First Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,21.6,6,15,3.6,6.6,27000
US-2021-147298-CHO-NUT-13000,147298,26-04-2021,24-10-2026,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,10.47,3,7.47,3.49,3,27000
US-2021-147298-CHO-SCR-58000,147298,26-04-2021,24-10-2026,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,21.6,6,15,3.6,6.6,27000
US-2022-166800-CHO-MIL-31000,166800,19-11-2022,18-05-2028,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,13,4,8.44,3.25,4.56,27000
US-2023-143749-OTH-LIC-15000,143749,05-12-2023,29-05-2029,First Class,OTH-LIC-15000,Lickable Wallpaper,Other,20,1,10,20,10,3000
US-2024-161823-CHO-FUD-51000,161823,03-09-2024,01-03-2030,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,7.2,2,4.8,3.6,2.4,27000
US-2023-104150-CHO-TRI-54000,104150,03-08-2023,25-01-2029,Second Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,11.25,3,7.35,3.75,3.9,27000
US-2023-104150-CHO-TRI-54000,104150,03-08-2023,25-01-2029,Second Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,45,12,29.4,3.75,15.6,27000
US-2024-107748-CHO-MIL-31000,107748,10-12-2024,04-06-2030,Second Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2024-107748-CHO-FUD-51000,107748,10-12-2024,04-06-2030,Second Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,14.4,4,9.6,3.6,4.8,27000
US-2024-108287-CHO-SCR-58000,108287,18-12-2024,12-06-2030,First Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,32.4,9,22.5,3.6,9.9,27000
US-2024-142909-CHO-FUD-51000,142909,22-12-2024,17-06-2030,Second Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,7.2,2,4.8,3.6,2.4,27000
US-2024-104927-CHO-SCR-58000,104927,22-12-2024,18-06-2030,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,18,5,12.5,3.6,5.5,27000
US-2024-104927-CHO-MIL-31000,104927,22-12-2024,18-06-2030,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,16.25,5,10.55,3.25,5.7,27000
US-2024-104927-CHO-NUT-13000,104927,22-12-2024,18-06-2030,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,17.45,5,12.45,3.49,5,27000
US-2021-158470-CHO-SCR-58000,158470,19-04-2021,14-10-2026,Second Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2021-158470-CHO-MIL-31000,158470,19-04-2021,14-10-2026,Second Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,35.75,11,23.21,3.25,12.54,27000
US-2021-125171-CHO-SCR-58000,125171,03-09-2021,24-02-2027,Same Day,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,18,5,12.5,3.6,5.5,27000
US-2023-109820-CHO-MIL-31000,109820,20-11-2023,14-05-2029,First Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,9.75,3,6.33,3.25,3.42,27000
US-2023-109820-CHO-MIL-31000,109820,20-11-2023,14-05-2029,First Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2023-109820-CHO-MIL-31000,109820,20-11-2023,14-05-2029,First Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,9.75,3,6.33,3.25,3.42,27000
US-2023-136483-CHO-NUT-13000,136483,01-12-2023,28-05-2029,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,6.98,2,4.98,3.49,2,27000
US-2024-107244-CHO-FUD-51000,107244,07-09-2024,04-03-2030,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,14.4,4,9.6,3.6,4.8,27000
US-2022-104241-CHO-TRI-54000,104241,04-01-2022,02-07-2027,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,52.5,14,34.3,3.75,18.2,27000
US-2022-162201-CHO-MIL-31000,162201,08-06-2022,03-12-2027,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,22.75,7,14.77,3.25,7.98,27000
US-2022-162201-CHO-TRI-54000,162201,08-06-2022,03-12-2027,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,7.5,2,4.9,3.75,2.6,27000
US-2022-162201-CHO-TRI-54000,162201,08-06-2022,03-12-2027,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,7.5,2,4.9,3.75,2.6,27000
US-2022-162201-CHO-SCR-58000,162201,08-06-2022,03-12-2027,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2022-162201-OTH-GUM-21000,162201,08-06-2022,03-12-2027,Standard Class,OTH-GUM-21000,Wonka Gum,Other,12.5,10,6.5,1.25,6,3000
US-2022-162201-CHO-TRI-54000,162201,08-06-2022,03-12-2027,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,26.25,7,17.15,3.75,9.1,27000
US-2022-162201-CHO-TRI-54000,162201,08-06-2022,03-12-2027,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,15,4,9.8,3.75,5.2,27000
US-2022-142692-CHO-SCR-58000,142692,23-10-2022,19-04-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,3.6,1,2.5,3.6,1.1,27000
US-2022-118738-CHO-SCR-58000,118738,24-10-2022,21-04-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,25.2,7,17.5,3.6,7.7,27000
US-2022-118738-CHO-FUD-51000,118738,24-10-2022,21-04-2028,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,7.2,2,4.8,3.6,2.4,27000
US-2022-118738-CHO-TRI-54000,118738,24-10-2022,21-04-2028,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,11.25,3,7.35,3.75,3.9,27000
US-2022-156146-CHO-MIL-31000,156146,26-10-2022,21-04-2028,Second Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2022-156146-CHO-SCR-58000,156146,26-10-2022,21-04-2028,Second Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,7.2,2,5,3.6,2.2,27000
US-2022-111948-CHO-FUD-51000,111948,11-11-2022,03-05-2028,Same Day,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,7.2,2,4.8,3.6,2.4,27000
US-2022-111948-OTH-GUM-21000,111948,11-11-2022,03-05-2028,Same Day,OTH-GUM-21000,Wonka Gum,Other,8.75,7,4.55,1.25,4.2,3000
US-2023-168921-CHO-NUT-13000,168921,20-10-2023,13-04-2029,First Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,10.47,3,7.47,3.49,3,27000
US-2024-132976-CHO-FUD-51000,132976,13-10-2024,09-04-2030,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,10.8,3,7.2,3.6,3.6,27000
US-2024-132976-OTH-LIC-15000,132976,13-10-2024,09-04-2030,Standard Class,OTH-LIC-15000,Lickable Wallpaper,Other,40,2,20,20,20,3000
US-2024-132976-CHO-TRI-54000,132976,13-10-2024,09-04-2030,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,15,4,9.8,3.75,5.2,27000
US-2024-132976-CHO-TRI-54000,132976,13-10-2024,09-04-2030,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,22.5,6,14.7,3.75,7.8,27000
